종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"271830","팸텍","KOSDAQ","벤처기업부","1500","-2","-0.13","1450","1508","1450","19756","29412887","44235303000","29490202"
"010820","퍼스텍","KOSPI",,"3350","-50","-1.47","3345","3415","3295","503027","1681590322","163385992300","48771938"
"016800","퍼시스","KOSPI",,"42300","0","0.00","42000","42350","42000","307","12965650","486450000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","33150","1700","5.41","31100","33450","31000","297626","9758620850","2129816393250","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","52800","-1400","-2.58","52500","56000","52300","57985","3118511900","654720000000","12400000"
"001020","페이퍼코리아","KOSPI",,"720","-1","-0.14","714","721","714","12734","9168848","128147985360","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","4115","-30","-0.72","4200","4200","4000","7200","29369755","34904076055","8482157"
"168360","펨트론","KOSDAQ","벤처기업부","9420","-1260","-11.80","10300","10530","9020","740443","7307567095","200535635280","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","112500","6500","6.13","105900","115700","104100","726216","80826638850","2620951875000","23297350"
"090080","평화산업","KOSPI",,"1574","239","17.90","1335","1720","1124","26679885","39787037511","86416155666","54902259"
"010770","평화홀딩스","KOSPI",,"9940","2290","29.93","7650","9940","6740","7133789","59943474065","145377132040","14625466"
"064800","포니링크","KOSDAQ","중견기업부","1023","-6","-0.58","998","1054","998","343043","349874634","130746865854","127807298"
"119500","포메탈","KOSDAQ","중견기업부","3635","485","15.40","3100","3700","3100","1164027","4041980694","43064688320","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","5630","-100","-1.75","5550","5780","5500","155005","868669115","62564698050","11112735"
"105760","포스뱅크","KOSDAQ","벤처기업부","6290","-80","-1.26","6230","6550","6160","151212","953935015","60641952900","9641010"
"022100","포스코DX","KOSPI",,"24000","150","0.63","23600","24550","23150","822305","19677543600","3648833496000","152034729"
"058430","포스코스틸리온","KOSPI",,"36450","-550","-1.49","36400","37800","35700","46385","1697787700","218700000000","6000000"
"009520","포스코엠텍","KOSDAQ GLOBAL","우량기업부","12090","140","1.17","11600","12480","11430","198564","2402239645","503460279270","41642703"
"047050","포스코인터내셔널","KOSPI",,"47750","-950","-1.95","48000","49750","47000","700747","33861420175","8400313127000","175922788"
"003670","포스코퓨처엠","KOSPI",,"120300","4800","4.16","113200","122000","112900","471482","55992029150","9318825366000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","2070","-25","-1.19","2050","2100","2050","10546","21801100","56556475830","27321969"
"318020","포인트모바일","KOSDAQ","중견기업부","2810","-15","-0.53","2805","2820","2775","4307","12067360","35580984320","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1183","0","0.00","1182","1183","1169","14799","17340862","68610536176","57997072"
"331380","포커스에이치엔에스","KOSDAQ","투자주의환기종목(소속부없음)","1728","-33","-1.87","1740","1768","1703","41185","71450706","39269581056","22725452"
"472850","폰드그룹","KOSDAQ","중견기업부","5820","0","0.00","5780","5940","5720","50538","293967275","188241690060","32343933"
"039980","폴라리스AI","KOSDAQ","중견기업부","2280","15","0.66","2200","2375","2160","581770","1302647075","164975118240","72357508"
"041910","폴라리스AI파마","KOSDAQ","중견기업부","5540","-40","-0.72","5540","5590","5410","10651","58526090","74798902780","13501607"
"234100","폴라리스세원","KOSDAQ","우량기업부","994","1","0.10","992","1001","982","48416","48102234","65131179050","65524325"
"041020","폴라리스오피스","KOSDAQ","우량기업부","4695","-110","-2.29","4645","4870","4610","376014","1771660505","233461213110","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","483","-2","-0.41","480","488","472","225473","108468419","37556895684","77757548"
"290720","푸드나무","KOSDAQ","관리종목(소속부없음)","2210","35","1.61","2180","2265","2080","19578","42661130","51085087040","23115424"
"005670","푸드웰","KOSDAQ","우량기업부","4895","35","0.72","4850","4910","4780","24374","118103503","48950000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","6910","330","5.02","6500","6940","6440","142057","965681000","57777177260","8361386"
"057880","푸른소나무","KOSDAQ","관리종목(소속부없음)","8790","0","0.00","0","0","0","0","0","216061434720","24580368"
"007330","푸른저축은행","KOSDAQ","우량기업부","8150","-40","-0.49","8190","8240","7680","20297","164306565","122924820000","15082800"
"017810","풀무원","KOSPI",,"15140","-190","-1.24","15280","15410","14830","76721","1151356100","577145005880","38120542"
"093380","풍강","KOSDAQ","우량기업부","2510","100","4.15","2410","2540","2385","13095","32056850","24797075630","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","8505","25","0.29","8440","8510","8380","10611","89647630","107163000000","12600000"
"103140","풍산","KOSPI",,"56300","-4300","-7.10","59700","59900","55100","471014","26905044000","1577766851400","28024278"
"005810","풍산홀딩스","KOSPI",,"26550","-600","-2.21","27000","27250","26200","54865","1462258500","382779102600","14417292"
"371950","풍원정밀","KOSDAQ","기술성장기업부","12300","250","2.07","11810","12550","11800","18830","228168260","258798002400","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","14760","-540","-3.53","14870","15430","14580","58158","866445070","126298810800","8556830"
"445180","퓨릿","KOSDAQ","중견기업부","5610","-180","-3.11","5650","5820","5500","31756","178708530","94075144680","16769188"
"151910","퓨처코어","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","121645902080","190071722"
"341170","퓨쳐메디신","KONEX","일반기업부","1399","-1","-0.07","1399","1400","1399","45","62959","14735953795","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","21550","-50","-0.23","20750","22200","20750","78239","1687110750","476301440250","22102155"
"035200","프럼파스트","KOSDAQ","벤처기업부","6640","390","6.24","6250","7490","5710","5445062","36646383905","64611117600","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","3900","-90","-2.26","4000","4025","3880","172838","678581775","301928784300","77417637"
"950210","프레스티지바이오파마","KOSPI",,"13300","330","2.54","12700","13470","12510","125492","1631417835","799278861500","60096155"
"321260","프로이천","KOSDAQ","벤처기업부","2155","-15","-0.69","2150","2205","2100","76312","163343491","60753941020","28192084"
"296160","프로젠","KONEX","일반기업부","5100","90","1.80","5090","5170","4940","5304","26988090","72344662800","14185228"
"053610","프로텍","KOSDAQ","우량기업부","21550","-400","-1.82","22000","22600","21350","30681","669981925","237050000000","11000000"
"303360","프로티아","KOSDAQ","기술성장기업부","3050","-125","-3.94","3055","3170","3030","15643","48020529","39275505750","12877215"
"377220","프롬바이오","KOSDAQ","기술성장기업부","1853","5","0.27","1843","1860","1811","13658","25283602","52458430000","28310000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","2735","-45","-1.62","2755","2775","2690","11289","30674675","31765728610","11614526"
"053160","프리엠스","KOSDAQ","중견기업부","10520","50","0.48","10570","11980","10100","470636","5174217900","63120000000","6000000"
"405000","플라즈맵","KOSDAQ","관리종목(소속부없음)","708","34","5.04","669","747","669","266990","187914687","18462405552","26076844"
"041590","플래스크","KOSDAQ","관리종목(소속부없음)","789","0","0.00","0","0","0","0","0","115917098775","146916475"
"367000","플래티어","KOSDAQ","벤처기업부","4045","-50","-1.22","4085","4140","4040","6597","26915077","33930297315","8388207"
"075130","플랜티넷","KOSDAQ","벤처기업부","3235","420","14.92","2825","3480","2710","6440431","20558786417","53773205200","16622320"
"222670","플럼라인생명과학","KONEX","일반기업부","6080","280","4.83","6000","6170","5690","1429","8409330","21136238400","3476355"
"009810","플레이그램","KOSPI",,"310","9","2.99","298","312","298","163330","50148922","47085125000","151887500"
"237820","플레이디","KOSDAQ","중견기업부","5420","110","2.07","5220","5520","5220","78997","426197820","69523098800","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","3345","-200","-5.64","3310","3535","3230","65800","218028472","29325012900","8766820"
"019570","플루토스","KOSDAQ","중견기업부","247","-1","-0.40","248","250","240","370950","90651279","16131580374","65310042"
"300080","플리토","KOSDAQ","기술성장기업부","17380","-1010","-5.49","18100","18820","17160","76163","1356505495","95621579460","5501817"
"033790","피노","KOSDAQ","중견기업부","5020","30","0.60","4950","5120","4900","57522","288088705","114570456000","22822800"
"032580","피델릭스","KOSDAQ","중견기업부","1187","-11","-0.92","1188","1212","1179","259806","309367497","39327759968","33132064"
"051380","피씨디렉트","KOSDAQ","중견기업부","2545","25","0.99","2515","2580","2465","52238","132649460","39040483240","15340072"
"241820","피씨엘","KOSDAQ","관리종목(소속부없음)","302","0","0.00","0","0","0","0","0","17869934034","59171967"
"452450","피아이이","KOSDAQ","벤처기업부","8830","-180","-2.00","8910","9140","8550","1121754","9867665460","316343580000","35826000"
"237750","피앤씨테크","KOSDAQ","벤처기업부","3720","-10","-0.27","3570","3755","3570","13575","49696120","24167352000","6496600"
"460940","피앤에스미캐닉스","KOSDAQ","기술성장기업부","11140","-490","-4.21","11330","11750","10930","79445","891947640","72095183600","6471740"
"319660","피에스케이","KOSDAQ GLOBAL","우량기업부","17780","-1030","-5.48","18400","18740","17500","337341","6103890060","515028174920","28966714"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","35450","-2550","-6.71","37200","38200","34700","156797","5707196825","764386902750","21562395"
"002230","피에스텍","KOSDAQ","중견기업부","3900","50","1.30","3850","3900","3800","21870","83764680","75545624700","19370673"
"043370","피에이치에이","KOSDAQ","우량기업부","9970","-30","-0.30","9890","10080","9880","25167","250648380","209370000000","21000000"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","5520","-70","-1.25","5540","5630","5390","65478","359415920","54845367600","9935755"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","2090","-10","-0.48","2075","2095","2040","22114","45785895","62722103840","30010576"
"137400","피엔티","KOSDAQ GLOBAL","우량기업부","40050","1700","4.43","37650","40900","37650","218659","8673320525","950910594300","23743086"
"257370","피엔티엠에스","KOSDAQ","중견기업부","2915","-35","-1.19","2950","2980","2865","17172","50113269","36451669815","12504861"
"147760","피엠티","KOSDAQ","벤처기업부","2710","10","0.37","2670","2755","2670","5512","14864475","29321836860","10819866"
"128660","피제이메탈","KOSDAQ","우량기업부","3025","-10","-0.33","2980","3055","2980","48519","146266785","75030191225","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","5170","-160","-3.00","5220","5480","5130","6832","35718040","77550000000","15000000"
"376180","피코그램","KOSDAQ","벤처기업부","2215","-40","-1.77","2225","2285","2170","28675","63996285","40958402270","18491378"
"304840","피플바이오","KOSDAQ","기술성장기업부","2730","225","8.98","2500","2740","2475","64707","166156955","57953289030","21228311"
"087600","픽셀플러스","KOSDAQ","벤처기업부","6730","-130","-1.90","6770","6880","6610","25035","168066130","54960935340","8166558"
"291810","핀텔","KOSDAQ","기술성장기업부","2020","-10","-0.49","2030","2055","1975","2824","5640811","22942578240","11357712"
"378340","필에너지","KOSDAQ","중견기업부","14360","-70","-0.49","14050","15000","14010","145397","2100217830","306986385520","21377882"
"161580","필옵틱스","KOSDAQ","중견기업부","31350","-900","-2.79","31700","33000","30700","412170","13096401075","717467698200","22885732"
"347770","핌스","KOSDAQ","중견기업부","1491","-14","-0.93","1492","1529","1471","18634","27682231","34079849622","22857042"
"163730","핑거","KOSDAQ","벤처기업부","8850","350","4.12","8410","9130","8130","389362","3360336300","82885630800","9365608"
"417180","핑거스토리","KOSDAQ","중견기업부","2215","55","2.55","2115","2235","2115","42790","93489245","37247902935","16816209"
"446750","하나26호스팩","KOSDAQ","SPAC(소속부없음)","2070","-10","-0.48","2085","2085","2070","2804","5811785","12482100000","6030000"
